ANALYTICAL_TYPE,SRMSLotCode,SRMSStandardCode,JobCode,Value,AnalysisDate,SchemeCode,Analyte,StandardStatus,LowerLimit,LowerLimitInclusive,UpperLimit,UpperLimitInclusive,WarningUpper,WarningUpperInclusive,WarningLower,WarningLowerInclusive,TargetValue,ParentValue,UnitCode,SpecificationCode,SampleID,SourceCategory,SRMSAssumption,Deviation,DeviationPct,RollingMean,RollingStd,DistanceToLower,DistanceToUpper,LimitSpan,WithinRangePct,RuleFlag,RuleFlagScore,IForestAnomaly,IForestScore,IForestScoreNorm,RiskScore,RiskLevel
Standard,Sample,OREAS_502C,TSV_LB0011555536,5.891125079365,2021-07-13 09:12:41.000,GE_IMS40Q12,SB,Pass,5.608148,Y,7.131852,Y,6.853483,Y,5.886517,Y,6.37,,MG_KG,OREAS_502C,TSV_LB0011555536-12838,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.478874920635,-7.5176596646,6.102988723286401,0.5819798804556185,0.2829770793649997,1.2407269206350007,1.5237040000000004,18.57165692056985,Green,0,False,0.3181916578478464,0.013966883742018772,5.61,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0011555536,1.1442288,2021-07-13 09:12:41.000,GE_IMS40Q12,SB,Pass,1.018032,Y,1.521968,Y,1.429766,Y,1.110234,Y,1.27,,MG_KG,OREAS_62F,TSV_LB0011555536-12835,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.1257712,-9.903244094488,1.2265123717145991,0.1533217922453281,0.1261968,0.37773919999999994,0.5039359999999999,25.042227584455173,Green,0,False,0.3159021472667097,0.009639084733991816,7.17,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0011555536,3.397738235294,2021-07-13 09:12:41.000,GE_IMS40Q12,SB,Pass,3.11508,Y,4.08492,Y,3.90744,Y,3.29256,Y,3.6,,MG_KG,OREAS_503C,TSV_LB0011555536-12833,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.202261764706,-5.618382352944,3.555189617502201,0.3917397560158867,0.28265823529400036,0.6871817647060001,0.9698400000000005,29.1448316520251,Green,0,False,0.3157081461711932,0.00927236978816461,4.17,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0011555536,4.930688910891,2021-07-13 09:13:04.000,GE_IMS40Q12,AG,LowerWarning,4.873223,Y,6.066777,Y,5.848524,Y,5.091476,Y,5.47,,MG_KG,OREAS_62F,TSV_LB0011555536-12832,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.539311089109,-9.859434901444,5.3763103779676005,0.4773098963338738,0.057465910890999616,1.1360880891090002,1.1935539999999998,4.814688810979614,Yellow,1,False,0.33115664276225526,0.03847423885710386,17.86,Low
Standard,Sample,OREAS_502C,TSV_LB0011555536,0.709983238095,2021-07-13 09:13:04.000,GE_IMS40Q12,AG,Pass,0.6510882,Y,0.9069118,Y,0.8601718,Y,0.6978282,Y,0.779,,MG_KG,OREAS_502C,TSV_LB0011555536-12831,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.069016761905,-8.859661348524,0.9712159381686,0.26208589146108024,0.05889503809499996,0.19692856190500008,0.25582360000000004,23.021737671973952,Green,0,False,0.3164342992737371,0.010644997066132885,6.47,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555419,23.586805970149,2021-07-13 09:37:13.000,GE_IMS40Q12,AS,Pass,21.01049,Y,26.78951,Y,25.73313,Y,22.06687,Y,23.9,,MG_KG,OREAS_501C,TSV_LB0011555419-12818,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.313194029851,-1.310435271343,24.649080279606,1.7156996026844942,2.5763159701490004,3.202704029850999,5.779019999999999,44.58049929138505,Green,0,False,0.31582195468280927,0.009487498893806276,1.16,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555419,4.239653731343,2021-07-13 09:37:13.000,GE_IMS40Q12,W,Pass,3.782016,Y,5.177984,Y,4.922624,Y,4.037376,Y,4.48,,MG_KG,OREAS_501C,TSV_LB0011555419-12821,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.240346268657,-5.364872068237,4.3692438674068,0.3694826604087947,0.457637731343,0.9383302686570003,1.3959680000000003,32.782823914516655,Green,0,False,0.31487307974742146,0.007693866648580263,3.95,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555419,0.127388656716,2021-07-13 09:37:13.000,GE_IMS40Q12,TE,LowerWarning,0.1,Y,0.4,Y,0.34515,Y,0.15485,Y,0.25,,MG_KG,OREAS_501C,TSV_LB0011555419-12822,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.122611343284,-49.0445373136,0.25728780670580004,0.1614006168945318,0.027388656715999993,0.27261134328400005,0.30000000000000004,9.129552238666664,Yellow,1,False,0.3317407297965449,0.03957832254574313,45.32,Medium
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555419,2.169588059701,2021-07-13 09:37:13.000,GE_IMS40Q12,SB,Pass,1.917923,Y,2.622077,Y,2.493368,Y,2.046632,Y,2.27,,MG_KG,OREAS_501C,TSV_LB0011555419-12825,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.100411940299,-4.423433493348,2.160622549720999,0.2987350634822796,0.25166505970100017,0.4524889402989998,0.704154,35.74005966038682,Green,0,False,0.3145444588227667,0.007072683534837424,3.27,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555419,1.821259701493,2021-07-13 09:37:13.000,GE_IMS40Q12,SE,Pass,-3.137085,Y,7.277085,Y,5.372892,Y,-1.232892,Y,2.07,,MG_KG,OREAS_501C,TSV_LB0011555419-12824,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.248740298507,-12.016439541401,1.9881046413882004,0.165039234974166,4.958344701493,5.4558252985069995,10.414169999999999,47.61152066360546,Green,0,False,0.31405043474644434,0.006138843383555892,8.57,Low
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,1.695577142857,2021-07-13 09:37:15.000,GE_IMS40Q12,SB,LowerWarning,1.630005,Y,2.269995,Y,2.152995,Y,1.747005,Y,1.95,,MG_KG,OREAS_905,TSV_LB0011555419-12810,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.254422857143,-13.047326007333,2.01535472802,0.2337569844708575,0.06557214285699997,0.5744178571430003,0.6399900000000003,10.245807412147055,Yellow,1,False,0.32915349667245075,0.03468774678678342,20.0,Low
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,0.009525714286,2021-07-13 09:37:15.000,GE_IMS40Q12,TE,Pass,-0.045804,Y,0.221804,Y,0.172876,Y,0.003124,Y,0.088,,MG_KG,OREAS_905,TSV_LB0011555419-12808,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.078474285714,-89.175324675,0.06864894299019858,0.037403340504213116,0.055329714286,0.212278285714,0.267608,20.675657785268,Green,0,False,0.32070833227375917,0.01872408433053244,35.47,Medium
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,2.448108571429,2021-07-13 09:37:15.000,GE_IMS40Q12,SE,Pass,-2.444104,Y,8.124104,Y,6.191768,Y,-0.511768,Y,2.84,,MG_KG,OREAS_905,TSV_LB0011555419-12807,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.391891428571,-13.798993963768,2.6995891651749995,0.18694377503283352,4.892212571429,5.675995428571001,10.568208,46.29178921751919,Green,0,False,0.31446945055321274,0.0069308974617595925,9.83,Low
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,3.13396,2021-07-13 09:37:15.000,GE_IMS40Q12,W,UpperWarning,2.252078,Y,3.307922,Y,3.11499,Y,2.44501,Y,2.78,,MG_KG,OREAS_905,TSV_LB0011555419-12806,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.35396,12.732374100719,2.9485997747138,0.18043402976623055,0.881882,0.17396199999999995,1.055844,83.5238917870443,Yellow,1,False,0.3251430875272955,0.027106980459174743,19.59,Low
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,34.578342857143,2021-07-13 09:37:15.000,GE_IMS40Q12,AS,Pass,30.73032,Y,38.66968,Y,37.21922,Y,32.18078,Y,34.7,,MG_KG,OREAS_905,TSV_LB0011555419-12802,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.121657142857,-0.350596953478,35.371582701877195,2.4135430340408486,3.8480228571430004,4.091337142857,7.939360000000001,48.46767065787419,Green,0,False,0.3171783709700396,0.012051495370045484,0.55,Low
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,0.454471828571,2021-07-13 09:38:20.000,GE_IMS40Q12,AG,Pass,0.416213,Y,0.619787,Y,0.5825428,Y,0.4534572,Y,0.518,,MG_KG,OREAS_905,TSV_LB0011555419-12798,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.063528171429,-12.264125758494,1.0023522475386002,0.6853916313026808,0.03825882857099999,0.16531517142899999,0.20357399999999998,18.79357313360252,Green,0,False,0.3182193333515706,0.014019197987059159,8.94,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555419,0.318272597015,2021-07-13 09:38:20.000,GE_IMS40Q12,AG,IgnoredLowerFailure,0.3648815,Y,0.5571185,Y,0.5219903,Y,0.4000097,Y,0.461,,MG_KG,OREAS_501C,TSV_LB0011555419-12797,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.142727402985,-30.960391103037,0.5127317048610001,0.17129227579692663,-0.046608902985000034,0.23884590298499997,0.19223699999999994,-24.245542213517716,Red,2,False,0.36027650960905805,0.09351872386267157,44.01,Medium
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,3.20032,2021-07-13 09:38:49.000,GE_IMS40Q12,MO,Pass,2.818086,Y,3.721914,Y,3.556779,Y,2.983221,Y,3.27,,MG_KG,OREAS_905,TSV_LB0011555419-12795,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.06968,-2.130886850153,3.2858489187727997,0.25763406906584774,0.38223399999999996,0.5215939999999999,0.9038279999999999,42.290568559504685,Green,0,False,0.3122405865590669,0.002717737032467273,1.56,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555419,91.241791044776,2021-07-13 09:38:49.000,GE_IMS40Q12,MO,Pass,87.1739,Y,106.8261,Y,103.2371,Y,90.7629,Y,97.0,,MG_KG,OREAS_501C,TSV_LB0011555419-12792,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-5.758208955224,-5.936297891984,99.9390800038838,6.731032270380077,4.06789104477599,15.584308955224003,19.652199999999993,20.699418104721058,Green,0,False,0.33906075651980416,0.05341516813739936,5.51,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555419,22.890746268657,2021-07-13 09:39:48.000,GE_IMS40Q12,PB,Pass,18.10085,Y,24.89915,Y,23.65645,Y,19.34355,Y,21.5,,MG_KG,OREAS_501C,TSV_LB0011555419-12788,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,1.390746268657,6.468587296079,24.8209727473592,8.091327514316006,4.7898962686569995,2.008403731342998,6.798299999999998,70.45726532599328,Green,0,False,0.31938665433239766,0.016225752795975615,4.96,Low
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,31.340171428571,2021-07-13 09:39:48.000,GE_IMS40Q12,PB,Pass,26.11056,Y,34.68944,Y,33.1208,Y,27.6792,Y,30.4,,MG_KG,OREAS_905,TSV_LB0011555419-12789,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.940171428571,3.092669172931,30.5155547221012,1.4289423178756269,5.229611428571001,3.349268571428997,8.578879999999998,60.95913952137112,Green,0,False,0.3180179579715326,0.013638543633613533,2.51,Low
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,1476.485690471429,2021-07-13 09:42:51.000,GE_IMS40Q12,CU,Pass,1379.7,Y,1686.3,Y,1630.1922,Y,1435.8078,Y,1533.0,,MG_KG,OREAS_905,TSV_LB0011555419-12783,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-56.514309528571,-3.686517255615,1519.1201576048745,78.44287904184324,96.785690471429,209.8143095285709,306.5999999999999,31.567413721927277,Green,0,False,0.5038790417167461,0.3649666486402215,11.94,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555419,0.735968059701,2021-07-13 09:42:51.000,GE_IMS40Q12,BI,Pass,0.521019,Y,0.858981,Y,0.797157,Y,0.582843,Y,0.69,,MG_KG,OREAS_501C,TSV_LB0011555419-12779,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.045968059701,6.662037637826,0.7063831492207965,0.0631728478489591,0.21494905970099998,0.123012940299,0.337962,63.60154683100466,Green,0,False,0.31256005986183644,0.0033216286476484822,4.75,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555419,2674.664141783582,2021-07-13 09:42:51.000,GE_IMS40Q12,CU,Pass,2479.5,Y,3030.5,Y,2929.667,Y,2580.333,Y,2755.0,,MG_KG,OREAS_501C,TSV_LB0011555419-12784,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-80.335858216418,-2.916002113119,2675.8139220541025,88.53190638186534,195.16414178358218,355.8358582164178,551.0,35.41998943440693,Green,0,False,0.533218662041169,0.42042652761264404,12.81,Low
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,5.821640285714,2021-07-13 09:42:51.000,GE_IMS40Q12,BI,Pass,5.0479,Y,6.3921,Y,6.14614,Y,5.29386,Y,5.72,,MG_KG,OREAS_905,TSV_LB0011555419-12780,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.101640285714,1.776928071923,5.566723974883802,0.3834941403592545,0.7737402857140001,0.5704597142859997,1.3441999999999998,57.56139605073651,Green,0,False,0.3111296622206743,0.0006177872487447571,1.26,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555637,4.344962455091,2021-07-13 10:13:14.000,GE_ICP40Q12,FE,Pass,3.98008,Y,4.91992,Y,4.74815,Y,4.15185,Y,4.45,,PERC,OREAS_501C,TSV_LB0011555637-12775,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.105037544909,-2.360394267618,4.2920400990188,0.1562089767818547,0.36488245509100015,0.5749575449090001,0.9398400000000002,38.82389077832398,Green,0,False,0.31332847424191884,0.004774141258541569,1.77,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555637,0.339853411636,2021-07-13 10:13:14.000,GE_ICP40Q12,S,Pass,0.287316,Y,0.406684,Y,0.3848577,Y,0.3091423,Y,0.347,,PERC,OREAS_501C,TSV_LB0011555637-12772,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.007146588364,-2.059535551585,0.35182193073900003,0.016838656334486918,0.05253741163600001,0.06683058836399997,0.11936799999999997,44.012978047718,Green,0,False,0.31197393992850536,0.00221370222575109,1.50,Low
Standard,OREAS_624,OREAS_624,TSV_LB0011555637,12.5901655296,2021-07-13 10:13:17.000,GE_ICP40Q12,S,Pass,11.756129,Y,14.423871,Y,13.935614,Y,12.244386,Y,13.09,,PERC,OREAS_624,TSV_LB0011555637-12771,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.4998344704,-3.818445152024,13.058567496511,0.453912010466211,0.8340365296000005,1.8337054704,2.6677420000000005,31.263762747672015,Green,0,False,0.3164869104306473,0.010744446491945983,2.94,Low
Standard,OREAS_624,OREAS_624,TSV_LB0011555637,14.9687721558,2021-07-13 10:13:17.000,GE_ICP40Q12,FE,LowerWarning,14.564685,Y,17.855315,Y,17.253924,Y,15.166076,Y,16.21,,PERC,OREAS_624,TSV_LB0011555637-12766,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-1.2412278442,-7.657173622455,15.9853748308848,0.8480126976848776,0.4040871557999992,2.886542844200001,3.29063,12.279932894308967,Yellow,1,False,0.3325400407072431,0.04108923802039763,16.39,Low
Standard,Sample,OREAS_502C,TSV_LB0011555637,0.865838133,2021-07-13 10:13:18.000,GE_ICP40Q12,S,Pass,0.7183722,Y,0.9336278,Y,0.8942276,Y,0.7577724,Y,0.826,,PERC,OREAS_502C,TSV_LB0011555637-12762,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.039838133,4.823018523002,0.8645052589814,0.028605754501535526,0.147465933,0.067789667,0.2152556,68.50736194551965,Green,0,False,0.3131106896021376,0.004362468931811926,3.49,Low
Standard,Sample,OREAS_502C,TSV_LB0011555637,4.965922986,2021-07-13 10:13:18.000,GE_ICP40Q12,FE,Pass,4.402908,Y,5.437092,Y,5.248164,Y,4.591836,Y,4.92,,PERC,OREAS_502C,TSV_LB0011555637-12761,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.045922986,0.93339402439,4.9375012481330005,0.21027058324058714,0.5630149859999998,0.471169014,1.0341839999999998,54.44050439767004,Green,0,False,0.3108139394536727,2.0985168379353134e-05,0.65,Low
Standard,OREAS_905,OREAS_905,TSV_LB0011555637,0.070241318182,2021-07-13 10:13:19.000,GE_ICP40Q12,S,Pass,0.0343992,Y,0.0976008,Y,0.0860442,Y,0.0459558,Y,0.066,,PERC,OREAS_905,TSV_LB0011555637-12760,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.004241318182,6.426239669697,0.06838971075280001,0.004811544083098914,0.035842118182,0.027359481818000006,0.0632016,56.710776597427916,Green,0,False,0.3118496217819033,0.0019787070455684827,4.55,Low
Standard,OREAS_905,OREAS_905,TSV_LB0011555637,4.26420267,2021-07-13 10:13:19.000,GE_ICP40Q12,FE,Pass,3.647112,Y,4.512888,Y,4.354584,Y,3.805416,Y,4.08,,PERC,OREAS_905,TSV_LB0011555637-12759,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.18420267,4.514771323529,4.1799609189168,0.29703906668407,0.6170906700000005,0.24868532999999982,0.8657760000000003,71.27601943227813,Green,0,False,0.3128056940582205,0.0037859442267975723,3.26,Low
Standard,OREAS_624,OREAS_624,TSV_LB0011555637,22462.24975164,2021-07-13 10:16:47.000,GE_ICP40Q12,ZN,LowerWarning,21597.6,Y,26402.4,Y,25524.0,Y,22476.0,Y,24000.0,,MG_KG,OREAS_624,TSV_LB0011555637-12756,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-1537.75024836,-6.4072927015,22615.05737969177,1622.8863220315463,864.6497516400013,3940.1502483600016,4804.800000000003,17.99554095154847,Yellow,1,True,0.7311613253263741,0.7945921108031764,39.16,Medium
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,0.054319433143,2021-07-14 16:50:54.000,GE_ICP40Q12,S,Pass,0.0343992,Y,0.0976008,Y,0.0860442,Y,0.0459558,Y,0.066,,PERC,OREAS_905,TSV_LB0011555419-12750,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.011680566857,-17.697828571212,0.06628946221559999,0.007996613470618339,0.019920233143000003,0.043281366857,0.0632016,31.51855830073923,Green,0,False,0.31608337472058085,0.009981654015633433,12.64,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0011555419,0.354103642388,2021-07-14 16:50:54.000,GE_ICP40Q12,S,Pass,0.287316,Y,0.406684,Y,0.3848577,Y,0.3091423,Y,0.347,,PERC,OREAS_501C,TSV_LB0011555419-12748,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.007103642388,2.047159189625,0.34699485941460007,0.009013919968084363,0.066787642388,0.05258035761199997,0.11936799999999997,55.951044155887686,Green,0,False,0.3114027689577444,0.0011340334174742303,1.46,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0011555419,0.6327822947,2021-07-14 16:55:18.000,GE_ICP40Q12,S,Pass,0.5023778,Y,0.6696222,Y,0.639033,Y,0.532967,Y,0.586,,PERC,OREAS_503C,TSV_LB0011555419-12745,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.0467822947,7.983326740614,0.5946982519052,0.03507497004234433,0.13040449470000004,0.03683990529999992,0.16724439999999996,77.9724132467216,Green,0,False,0.31504595653425904,0.008020650893541084,5.79,Low
Standard,OREAS_905,OREAS_905,TSV_LB0011555419,0.072053849749,2021-07-14 16:55:18.000,GE_ICP40Q12,S,Pass,0.0343992,Y,0.0976008,Y,0.0860442,Y,0.0459558,Y,0.066,,PERC,OREAS_905,TSV_LB0011555419-12747,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.006053849749,9.172499619697,0.065509575594,0.006938676504334499,0.037654649749000006,0.025546950250999997,0.0632016,59.5786336880712,Green,0,False,0.3128546312406195,0.003878448839437066,6.52,Low
